Address,RBN Balance,Time Left (in seconds),Penalty Ratio,Penalty Rebate,Unlock Reward Before,Unlock Reward After
0xE2181699445dF030fE4dd57A74b2E539bDE38D3f,350.000000 RBN,6501600,0.103082,18.039384 RBN,313.921233 RBN,331.960616 RBN
0x8fD7b37DF552CC72F2c317B365E151AD6b54B7A4,193.000000 RBN,54280800,0.750000,72.375000 RBN,48.250000 RBN,120.625000 RBN
0xeE6A11695A33358B08c75684805770Aca89CDB95,1675.814455 RBN,54280800,0.750000,628.430421 RBN,418.953614 RBN,1047.384035 RBN
0xe6b5A31d8bb53D2C769864aC137fe25F4989f1fd,45.667656 RBN,54280800,0.750000,17.125371 RBN,11.416914 RBN,28.542285 RBN
0x84F6b432De07cCee2A066ca040c920Bc3c63fBc9,211.602658 RBN,54280800,0.750000,79.350997 RBN,52.900665 RBN,132.251661 RBN
0x9D32F1e7C5fF707e92b4B30937A1e5E2C2De2462,330.000000 RBN,54280800,0.750000,123.750000 RBN,82.500000 RBN,206.250000 RBN
0x899B2d61a5943Dd2452cbc9Ff5d158c63a2275dd,5.000000 RBN,54280800,0.750000,1.875000 RBN,1.250000 RBN,3.125000 RBN
0x1775A13ddee0231080eb9662cF3ac25041cE1427,1989.808431 RBN,54280800,0.750000,746.178162 RBN,497.452108 RBN,1243.630269 RBN
0x6CdD03d102c53d09570c095eDa3E3Fc76AEDfd1A,8424.580785 RBN,54280800,0.750000,3159.217794 RBN,2106.145196 RBN,5265.362991 RBN
0x1dF2535cf0956AbEC21C4738534885d3849d6578,209.285114 RBN,54280800,0.750000,78.481918 RBN,52.321278 RBN,130.803196 RBN
0x427Ed2c465B3984F275e42B4E3B083fE890F371B,5952.723548 RBN,39765600,0.630479,1876.534940 RBN,2199.653667 RBN,4076.188607 RBN
0x8a4a50B13Fd2cb36FeB96c408CB98B4c9F2b8F25,11.402842 RBN,54885600,0.750000,4.276066 RBN,2.850710 RBN,7.126776 RBN
0x52Fe678Bb145d6F0A72ab8138286c6A0Fa726388,2408.407842 RBN,54885600,0.750000,903.152941 RBN,602.101961 RBN,1505.254902 RBN
0x9Bc782118f3D275a941f0842Ef09c67Ba7D0B5B6,545.805858 RBN,55490400,0.750000,204.677197 RBN,136.451464 RBN,341.128661 RBN
0x92Ba20d7077412773FF8D48cc95D4b12e4b5157b,1909.651892 RBN,24040800,0.381164,363.945643 RBN,1181.760606 RBN,1545.706249 RBN
0x856f355576fE64eEe5b8f0717E3dDdB1D3589709,747.594897 RBN,55490400,0.750000,280.348086 RBN,186.898724 RBN,467.246811 RBN
0xfBf41e9885447303F30809Ac6E73e58a30E2ac66,261.136573 RBN,24040800,0.381164,49.767980 RBN,161.600612 RBN,211.368593 RBN
0x4c9F7207be28278b9DCA129f2e211AcfFf48Fb01,50000.000000 RBN,24645600,0.390753,9768.835616 RBN,30462.328767 RBN,40231.164384 RBN
0x9594c04C3324f38d8ba446f6b4A9B682C06d75E1,370.000000 RBN,56095200,0.750000,138.750000 RBN,92.500000 RBN,231.250000 RBN
0x58981C1B4c6E735caeD9bCA6d1CAa1c97Ae1246a,702.260000 RBN,1058400,0.016781,5.892250 RBN,690.475500 RBN,696.367750 RBN
0x60dd456273Cbb018C2222621d4c2Dc5016E870d3,177.000000 RBN,56700000,0.750000,66.375000 RBN,44.250000 RBN,110.625000 RBN
0xc01a3b90d0A895F555AE806A1133f42ba904AACa,35.000000 RBN,25250400,0.400342,7.005993 RBN,20.988014 RBN,27.994007 RBN
0xF13081c2fd2b9FeCe2e084174ef35dac9a05267C,20592.896668 RBN,56700000,0.750000,7722.336250 RBN,5148.224167 RBN,12870.560418 RBN
0x92aE5d053b8bD67657614B9CB01337c72eA20f0A,1964.876289 RBN,25250400,0.400342,393.311709 RBN,1178.252871 RBN,1571.564580 RBN
0x5170D7C08dbBaeFD89DC8d0d8fEC57C373FDF79d,20377.336206 RBN,60933600,0.750000,7641.501077 RBN,5094.334052 RBN,12735.835129 RBN
0x3dDDaA942740b3B5C8688240a230845F09699771,1220.550365 RBN,57909600,0.750000,457.706387 RBN,305.137591 RBN,762.843978 RBN
0xFC1bc5a9867e9C5E671c5B33cfb60addb970B695,3664.252601 RBN,10735200,0.170205,311.837935 RBN,3040.576731 RBN,3352.414666 RBN
0x35C4fB87e383403fa50Be1047e8445e4e228AB56,218.316891 RBN,57909600,0.750000,81.868834 RBN,54.579223 RBN,136.448057 RBN
0xAc7Cf2D439C052Fc795B157663F5257A67cdeC11,1545.094711 RBN,57909600,0.750000,579.410516 RBN,386.273678 RBN,965.684194 RBN
0x6F98670A3375B2950Ada1A60842abd1469c284B7,160.897134 RBN,2872800,0.045548,3.664267 RBN,153.568600 RBN,157.232867 RBN
0x41f0AB034F636dD68DC1ab225c37D8b43e249c49,5213.802233 RBN,58514400,0.750000,1955.175837 RBN,1303.450558 RBN,3258.626396 RBN
0x47c7901b7EB9DB736Da98B957CA3A7f8e6c984E1,8127.295569 RBN,58514400,0.750000,3047.735839 RBN,2031.823892 RBN,5079.559731 RBN
0xEF1555a5b28fe857998b546eb6Bc04C8fc1A23C5,1260.063389 RBN,58514400,0.750000,472.523771 RBN,315.015847 RBN,787.539618 RBN
0xa2b00E3E2432FDF3c404156Cd4F5eaE45ffA83c3,448.275015 RBN,58514400,0.750000,168.103131 RBN,112.068754 RBN,280.171884 RBN
0x55f571c0B4c0BF99fcEf1587e6B15680e9e7dc2a,321.087760 RBN,58514400,0.750000,120.407910 RBN,80.271940 RBN,200.679850 RBN
0x69e69571d0d07EdBEde6c43849e8d877573eE6bf,152.278064 RBN,58514400,0.750000,57.104274 RBN,38.069516 RBN,95.173790 RBN
0x37D11fAD5FC57562eb12b7c575958C9a2Bcf843C,776.387533 RBN,3477600,0.055137,21.403834 RBN,733.579864 RBN,754.983699 RBN
0xcBE66a273F8d9b454A05801801fD7CD5d2eb6543,49234.476425 RBN,58514400,0.750000,18462.928659 RBN,12308.619106 RBN,30771.547766 RBN
0x14f13f150A810E70a168bf377A452b9C741A0641,3448.365298 RBN,58514400,0.750000,1293.136987 RBN,862.091325 RBN,2155.228311 RBN
0x06C13b8cCfbFf773bc39b52D7F5D3CB8570e74E4,51.960595 RBN,58514400,0.750000,19.485223 RBN,12.990149 RBN,32.475372 RBN
0xcb4C31b4dfc506c30d4e8e1f8a5F8955Cbfc0373,2200.000000 RBN,58514400,0.750000,825.000000 RBN,550.000000 RBN,1375.000000 RBN
0x227E687B0d1B62eBC2880077810516C412992774,446.658822 RBN,3477600,0.055137,12.313711 RBN,422.031401 RBN,434.345112 RBN
0xc00d8dAC46b1F8bcEae2477591822B4E5B0a7C6b,7294.512291 RBN,27064800,0.429110,1565.072586 RBN,4164.367119 RBN,5729.439705 RBN
0x3920a48056Df2B52d4CC0dBdc6e750164f92B495,1502.380126 RBN,59119200,0.750000,563.392547 RBN,375.595031 RBN,938.987578 RBN
0x577c10a65B8bd49D082FD2850e2Fe42c3B82Dae9,35.000000 RBN,59119200,0.750000,13.125000 RBN,8.750000 RBN,21.875000 RBN
0x654b1DE76443C423aFD304583EBa886fE66b54a7,7.000000 RBN,59724000,0.750000,2.625000 RBN,1.750000 RBN,4.375000 RBN
0xd8c31BfE46800DCE48e0372C77A637b945060310,1.000000 RBN,59724000,0.750000,0.375000 RBN,0.250000 RBN,0.625000 RBN
0x7e1E1c5ac70038a9718431C92A618F01f8DADa18,502.000000 RBN,59724000,0.750000,188.250000 RBN,125.500000 RBN,313.750000 RBN
0x3b1ffA0B9c7e6C5B2804Ed144E47aA7ce100abad,51.684432 RBN,59724000,0.750000,19.381662 RBN,12.921108 RBN,32.302770 RBN
0x4F4bD77781cEeE4914B6bC16633D5437eaBCa5D3,35.169664 RBN,59724000,0.750000,13.188624 RBN,8.792416 RBN,21.981040 RBN
0x099C50BeE65EeCDcd209C38f1207fc334ea5eaB1,2277.090556 RBN,28274400,0.448288,510.395811 RBN,1256.298934 RBN,1766.694745 RBN
0xe14F0F83Db016E7C23eFC78C3110cCd3Ef3cF20E,1974.693500 RBN,28274400,0.448288,442.615375 RBN,1089.462749 RBN,1532.078124 RBN
0xE7e1c9a4F3d0A3606bdCC8dA2608175e7C5F2dAA,11211.457993 RBN,12549600,0.198973,1115.386489 RBN,8980.685015 RBN,10096.071504 RBN
0xed9A912182745fE101ecb4291D00b802d982Ba0F,95.990252 RBN,60328800,0.750000,35.996344 RBN,23.997563 RBN,59.993907 RBN
0x0ce7758362B1dD1Fd08Bc427d810Bd45F2920a4E,50.000000 RBN,5292000,0.083904,2.097603 RBN,45.804795 RBN,47.902397 RBN
0xbC91F08937F3429ECb118658CA70f9e2B1C127c9,83.429294 RBN,28879200,0.457877,19.100165 RBN,45.228963 RBN,64.329128 RBN
0x87b6c1E90087d6A0FC392e5250A6203Eb09e1B54,10117.253797 RBN,60328800,0.750000,3793.970174 RBN,2529.313449 RBN,6323.283623 RBN
0x19bB8BCd92a41288e1682B6F03cc119fe850Ad53,261.155938 RBN,5292000,0.083904,10.956028 RBN,239.243881 RBN,250.199909 RBN
0xe53E33D9511B69B4f46dae4959E2DDc40EF1C4A2,3038.505842 RBN,13154400,0.208562,316.857887 RBN,2404.790069 RBN,2721.647956 RBN
0x144B4cC92A72cfaB61bad96E4DaD17699478b789,4085.434609 RBN,5292000,0.083904,171.392377 RBN,3742.649855 RBN,3914.042232 RBN
0x80D767C534093680222211e1199a5C7492947420,10542.372881 RBN,26460000,0.419521,2211.371024 RBN,6119.630834 RBN,8331.001857 RBN
0xd49A5f128318874dE690EBf2c85623232008D964,643.452031 RBN,60933600,0.750000,241.294512 RBN,160.863008 RBN,402.157519 RBN
0x115fF71B91D2679CcEA6aA55ac8E6721E4417d35,3395.957115 RBN,13759200,0.218151,370.415185 RBN,2655.126745 RBN,3025.541930 RBN
0xf2B1a4180bbC685CD978E87493f03b18cEB37Fd6,300.000000 RBN,60933600,0.750000,112.500000 RBN,75.000000 RBN,187.500000 RBN
0xa273e764492Eb237fc24c29Ff4586A999D180326,43195.027511 RBN,13759200,0.218151,4711.512419 RBN,33772.002674 RBN,38483.515093 RBN
0x51D0eb116Ecbfd3b82163f713887e62A78E1befa,4988.588628 RBN,60933600,0.750000,1870.720736 RBN,1247.147157 RBN,3117.867893 RBN
0xC7B42F99c63126B22858f4eEd636f805CFe82c91,498.865875 RBN,60933600,0.750000,187.074703 RBN,124.716469 RBN,311.791172 RBN
0xdcbea49587252B704B903e7295983E2CEB53Af3d,3700.389069 RBN,29484000,0.467466,864.902582 RBN,1970.583905 RBN,2835.486487 RBN
0x7f8465EEF5e95c04bC79347B658376295a6DB850,7404.977682 RBN,14364000,0.227740,843.203794 RBN,5718.570093 RBN,6561.773888 RBN
0x8f3b7cebAe383B698bB6aCeE946f70b3a787294c,1918.418698 RBN,26460000,0.419521,402.408032 RBN,1113.602634 RBN,1516.010666 RBN
0x5004FD066F066669C73E0BbDf55F1079707c0A4d,62.556371 RBN,61538400,0.750000,23.458639 RBN,15.639093 RBN,39.097732 RBN
0x03Ef040e2Bf78593e49d58447044C50B5b3475A1,2083.170680 RBN,61538400,0.750000,781.189005 RBN,520.792670 RBN,1301.981675 RBN
0x21DdDb54130831b40A034785F66039bbBB46a64C,85800.371790 RBN,7106400,0.112671,4833.616835 RBN,76133.138119 RBN,80966.754955 RBN
0xBce338B553195f9EF224F7854e89D4aA75c8B83A,430.678657 RBN,7106400,0.112671,24.262548 RBN,382.153562 RBN,406.416109 RBN
0x30086306Afc449739Fd7e320600715CE132c360d,71.668406 RBN,62748000,0.750000,26.875652 RBN,17.917102 RBN,44.792754 RBN
